[1:4]	[3:5]
140.735	0.106961
140.727	-0.0763549
140.869	0.00133091
140.682	0.0318299
141	-0.0405384
140.898	-0.000316441
140.61	0.00317335
140.53	-0.0330894
140.609	0.0162044
140.608	0.0029853
140.486	-0.0310832
140.573	0.0049966
140.702	0.00071305
140.807	-0.0289629
140.359	0.0237824
140.33	-0.0231264
140.502	-0.0308501
140.083	0.0741268
139.955	-0.115491
140.03	0.0752754
140.056	-0.0139042
140.017	-0.0830486
139.709	0.133174
139.728	-0.156796
139.86	0.0861517
139.499	0.00275427
139.573	-0.120729
139.619	0.149466
139.71	-0.144707
139.577	0.0691683
139.25	0.0043211
139.455	-0.0946365
139.289	0.118931
139.105	-0.136741
139.015	0.0896729
139.242	-0.0428048
139.368	-0.064162
139.229	0.148834
139.278	-0.214278
139.504	0.164762
139.344	-0.0784467
139.456	-0.0833976
139.279	0.209782
139.61	-0.269992
139.527	0.189574
139.234	-0.0717782
139.345	-0.106113
139.268	0.209986
139.106	-0.235077
139.104	0.128859
138.973	0.0122464
139.345	-0.170829
139.12	0.213024
139.143	-0.190697
139.356	0.0493962
139.124	0.110095
139.165	-0.228596
138.92	0.192831
138.944	-0.124784
138.988	-0.0238297
138.59	0.15118
138.664	-0.212792
138.705	0.130657
138.419	-0.047263
138.413	-0.0658408
138.271	0.145855
138.462	-0.178043
138.483	0.098556
138.355	-0.0328845
138.722	-0.0686174
138.834	0.146649
138.905	-0.189667
138.997	0.11086
139.164	-0.0315366
139.57	-0.0756234
139.375	0.141691
139.581	-0.14936
139.903	0.0459573
139.826	0.0202812
139.753	-0.0855793
139.768	0.105591
139.916	-0.112862
140.14	0.0439606
140.069	-0.00438172
140.348	-0.0492201
140.709	0.0746784
140.928	-0.103419
140.836	0.0689454
141.094	-0.0520651
141.387	-0.00568849
141.373	0.0498776
141.406	-0.0871752
141.317	0.0897541
141.403	-0.0720189
141.281	0.0202084
140.833	0.0405022
141.053	-0.0956919
141.022	0.123939
140.759	-0.12107
140.704	0.063192
140.677	-0.0141449
140.744	-0.0178868
140.381	0.0190488
140.086	-0.00086534
140.204	-0.0361044
139.994	0.0299184
139.792	-0.0120181
139.734	-0.0209966
139.876	0.0284201
139.75	-0.0367376
139.427	-0.0106483
139.157	0.050297
139.242	-0.0688011
139.034	0.0192918
138.599	0.0386124
138.798	-0.117345
138.866	0.121185
138.694	-0.100386
138.801	0.0129854
138.58	0.0702972
138.989	-0.159213
138.833	0.158487
138.796	-0.132593
139.114	0.0384959
139.149	0.0494444
139.284	-0.147089
139.259	0.15755
139.423	-0.134588
139.567	0.0452086
139.364	0.0272213
139.55	-0.123129
139.648	0.158778
139.842	-0.17538
139.934	0.117068
140.044	-0.0447652
140.527	-0.0995914
140.479	0.214519
140.611	-0.278892
141.023	0.21178
141.042	-0.106704
141.399	-0.0795136
141.162	0.223922
141.42	-0.284714
141.414	0.191624
141.125	-0.0499006
141.243	-0.13202
141.254	0.223719
141.378	-0.232906
141.316	0.107979
141.197	0.0410556
141.504	-0.187209
141.417	0.216852
141.153	-0.188796
141.386	0.0431573
141.214	0.101585
141.374	-0.21882
141.089	0.197634
140.972	-0.135464
141.072	-0.00389916
140.552	0.124766
140.379	-0.204492
140.33	0.161518
140.35	-0.099755
140.399	-0.0121568
140.259	0.102811
140.592	-0.17047
140.771	0.133785
140.637	-0.0909272
140.814	-0.00933957
140.951	0.0968369
141.141	-0.16453
141.088	0.133745
141.043	-0.0924047
141.389	-0.0145485
141.191	0.0930181
140.923	-0.148232
140.928	0.112756
140.887	-0.089072
141.065	0.014818
140.824	0.0326442
141.113	-0.0859252
141.312	0.0823661
141.42	-0.0883258
141.425	0.0411167
141.511	-0.0356194
141.863	-0.00941271
141.643	0.0390472
141.773	-0.0880676
141.764	0.0786088
141.931	-0.0806081
141.733	0.0142103
141.442	0.0417002
141.593	-0.116453
141.528	0.127227
141.261	-0.119054
141.237	0.0483899
141.296	-0.022607
141.464	-0.0145507
141.254	0.0040859
141.207	-0.00856316
141.273	-0.0259897
141.169	0.00193566
140.845	0.00242174
140.911	-0.0297389
140.926	0.0235552
140.785	-0.0397624
140.582	-0.00260687
140.484	0.0253828
140.612	-0.0587842
140.542	0.0226809
140.19	0.0226422
140.478	-0.105688
140.43	0.10735
140.328	-0.0862424
140.509	-0.000636339
140.484	0.084129
140.777	-0.180705
140.744	0.165673
140.738	-0.110738
141.145	0.00375664
141.173	0.0798703
141.334	-0.164433
141.489	0.148175
141.719	-0.111183
141.917	0.0270572
141.829	0.0384483
142.102	-0.1332
142.311	0.167738
142.41	-0.175801
142.571	0.109237
142.723	-0.01948
143.106	-0.146299
143.005	0.254237
143.044	-0.284343
143.305	0.183133
143.098	-0.0539201
143.238	-0.12917
142.854	0.246667
143.077	-0.282958
142.916	0.182721
142.29	-0.0460664
142.298	-0.140552
142.068	0.233214
142.043	-0.252739
141.721	0.137819
141.451	0.0148357
141.809	-0.186938
141.58	0.237612
141.304	-0.21875
141.355	0.0850525
141.163	0.0610178
141.289	-0.20022
140.797	0.208306
140.846	-0.167642
140.891	0.0452942
140.341	0.0614685
140.169	-0.158088
140.043	0.166169
140.112	-0.14721
140.025	0.0543265
139.862	0.0251139
140.326	-0.125851
140.45	0.164737
140.417	-0.167794
140.627	0.0648758
140.697	0.0241239
141.049	-0.117453
140.894	0.148806
141.008	-0.143693
141.323	0.0423419
141.15	0.0247948
141.172	-0.0862056
141.147	0.0999785
141.282	-0.111933
141.332	0.0513321
141.126	-0.0160922
141.429	-0.0376316
141.796	0.0696436
141.994	-0.108085
142.051	0.0806105
142.339	-0.0652946
142.584	0.0126267
142.515	0.0127945
142.626	-0.0596023
142.695	0.0797395
142.853	-0.102721
142.649	0.0583152
142.306	-0.0148871
142.485	-0.0654435
142.275	0.112239
142.09	-0.141325
141.945	0.091999
142.064	-0.0528529
142.121	-0.00641638
141.83	0.00465643
141.803	-0.0004403
141.822	-0.0290906
141.641	0.0119525
141.326	-0.017677
141.312	-0.0161579
141.339	0.0341132
141.215	-0.0598218
141.07	0.0187314
140.964	0.0200831
141.131	-0.0809547
140.901	0.0745682
140.698	-0.052622
141.03	-0.0271012
140.924	0.0958124
141.036	-0.169312
140.932	0.134899
140.963	-0.076169
141.202	-0.0253356
140.903	0.100312
141.043	-0.179901
141.252	0.161942
141.3	-0.11201
141.426	0.0206388
141.527	0.0571462
141.903	-0.146473
141.838	0.159615
141.816	-0.143169
141.953	0.0730604
142.126	-0.00644094
142.293	-0.111303
142.322	0.182488
142.65	-0.222164
143.04	0.165523
142.973	-0.072278
143.344	-0.0969457
143.408	0.228427
143.664	-0.305559
143.664	0.237357
143.412	-0.100472
143.923	-0.0924057
143.692	0.231669
143.572	-0.282836
143.541	0.188924
143.443	-0.0394813
143.743	-0.141813
143.506	0.230041
143.746	-0.246563
144.038	0.12843
143.606	0.0287866
143.72	-0.187074
143.501	0.234265
143.541	-0.216052
143.358	0.0902518
142.706	0.0501474
142.924	-0.177358
142.752	0.196034
142.4	-0.173244
142.239	0.0650791
142.163	0.0460944
142.56	-0.147514
142.261	0.170872
142.331	-0.162025
142.794	0.06079
142.839	0.0309847
142.933	-0.126431
142.811	0.166358
143.106	-0.17594
143.167	0.0813742
142.876	-0.00269437
143.064	-0.0906942
143.223	0.138445
143.237	-0.152174
143.238	0.0736582
143.169	-0.0232534
143.556	-0.0398219
143.611	0.0724858
143.614	-0.104832
143.936	0.0687837
144.178	-0.0531448
144.376	0.00666475
144.13	0.00900924
144.49	-0.0489115
144.439	0.066712
144.49	-0.0962695
144.311	0.0662274
144.283	-0.0473038
144.539	-0.0266616
144.124	0.0865557
144.121	-0.157223
144.015	0.145797
143.872	-0.117031
143.54	0.046739
143.092	-0.0187063
143.275	-0.0142172
142.901	0.000347614
142.541	-0.000821233
142.236	-0.0308887
142.254	0.00630528
141.871	0.00337446
141.585	-0.0319484
141.391	0.0249035
141.411	-0.0419385
141.083	-0.000980139
140.632	0.032163
140.61	-0.0719246
140.536	0.0467415
140.228	-0.0129467
140.259	-0.0727655
140.214	0.119854
140.341	-0.146989
140.4	0.0830336
140.094	-0.00406444
140.552	-0.111907
140.399	0.161341
140.269	-0.186936
140.312	0.113362
140.418	-0.039475
140.758	-0.0612262
140.567	0.115061
140.81	-0.170861
140.963	0.145113
140.975	-0.111284
141.115	0.0343072
141.23	0.0383855
141.746	-0.167884
141.912	0.233759
142.14	-0.240385
142.666	0.141071
142.569	-0.0345752
142.839	-0.143027
142.596	0.257757
142.813	-0.298373
143.018	0.212196
142.691	-0.088229
143.207	-0.110116
143.146	0.234026
143.416	-0.268349
143.424	0.180741
143.267	-0.0407894
143.723	-0.134841
143.423	0.226957
143.403	-0.248591
143.467	0.141118
143.166	0.0141113
143.18	-0.175153
142.548	0.232261
142.459	-0.209926
142.466	0.104103
141.95	0.0292626
142.046	-0.154837
141.921	0.190147
142.057	-0.173992
141.935	0.0837115
141.585	0.00258708
141.962	-0.0903547
141.772	0.143815
141.565	-0.160737
141.428	0.0830999
141.322	-0.0147019
141.429	-0.0806783
140.85	0.154877
140.805	-0.176857
140.887	0.109092
140.656	-0.0175998
140.67	-0.0486948
140.561	0.124538
140.949	-0.142253
140.917	0.0991398
140.735	-0.056643
140.905	0.00676364
141.054	0.039476
140.92	-0.0750185
140.757	0.0880636
140.836	-0.0804638
141.02	0.0449275
140.642	-0.0239955
140.621	-0.00879377
140.515	0.0415118
140.818	-0.0762876
140.472	0.0779319
140.512	-0.0742298
140.816	0.022948
140.691	0.0245326
140.653	-0.0942355
140.284	0.126055
140.292	-0.135575
140.082	0.0806302
139.583	-0.0445128
139.7	0.000131607
139.68	0.00093329
139.648	-0.00162518
139.359	-0.0256373
139.399	0.0100635
139.496	-0.0181649
139.4	-0.0153239
139.174	0.0375912
139.248	-0.0676553
139.453	0.0282045
139.069	0.00795937
139.087	-0.0800914
139.087	0.0879334
139.309	-0.0879356
139.326	0.0202951
139.242	0.0491861
139.79	-0.148737
140.025	0.161746
140.029	-0.138732
140.368	0.0530145
140.548	0.0277807
140.934	-0.142297
140.802	0.175633
141.001	-0.188447
141.453	0.113638
141.575	-0.0465045
141.828	-0.0581629
141.925	0.118812
142.305	-0.184874
142.324	0.178151
142.234	-0.14647
142.577	0.0590069
142.72	0.0224105
143.079	-0.170618
142.964	0.258841
143.259	-0.274604
143.628	0.181573
143.344	-0.0722677
143.779	-0.122797
143.737	0.255998
144.001	-0.302186
143.899	0.208336
143.534	-0.0636762
143.954	-0.127162
143.539	0.226911
143.455	-0.259795
143.431	0.162395
143.35	-0.0205219
143.653	-0.150372
143.36	0.234266
143.456	-0.251521
143.598	0.135348
143.151	-0.00273597
143.284	-0.156055
142.98	0.218754
143.08	-0.223433
142.743	0.110175
142.357	-0.00386894
142.497	-0.114243
142.24	0.173691
141.995	-0.197318
141.819	0.107743
141.875	-0.0368773
142.047	-0.0600502
141.847	0.125111
142.105	-0.181866
142.291	0.14226
142.246	-0.0861164
142.293	-0.0191707
142.101	0.0927635
142.359	-0.157677
142.279	0.130812
141.971	-0.0911862
142.213	0.000749648
142.069	0.0556273
142.024	-0.112248
141.844	0.10386
141.865	-0.100866
142.177	0.0477067
142.17	-0.0302004
142.468	-0.0247634
142.601	0.0486622
142.99	-0.0844827
142.854	0.0832469
142.923	-0.0997112
143.119	0.0537302
143.031	-0.0289941
143.23	-0.0500641
143.129	0.113099
143.48	-0.175053
143.456	0.144293
143.17	-0.117757
143.355	0.0490693
143.26	-0.0152959
143.305	-0.0199739
142.882	0.00158
142.85	0.00188619
142.819	-0.0321229
142.367	0.00198925
142.043	0.00397384
141.95	-0.0320333
141.881	0.0350549
141.57	-0.0571715
141.386	0.0113652
141.349	0.0283157
141.436	-0.0913584
140.98	0.0843423
140.631	-0.0686959
140.801	-0.0170904
140.603	0.0908293
140.386	-0.174897
140.48	0.140824
140.533	-0.0901445
140.79	-0.00205922
140.347	0.0811747
140.615	-0.184063
140.598	0.187225
140.523	-0.149836
140.584	0.0703114
140.574	0.00735694
140.992	-0.0987558
140.858	0.147095
140.886	-0.184287
141.046	0.157796
141.233	-0.113416
141.45	0.0252188
141.216	0.0753422
141.826	-0.209868
141.969	0.285443
141.889	-0.274839
141.97	0.167048
141.764	-0.0512856
142.139	-0.141624
141.704	0.256288
141.943	-0.295186
142.245	0.205988
142.089	-0.0801462
142.245	-0.106755
141.984	0.226318
142.234	-0.26959
142.156	0.185899
141.601	-0.0529953
141.987	-0.108028
141.692	0.208454
141.704	-0.264563
141.247	0.169246
141.05	-0.0483842
141.411	-0.100639
140.88	0.188295
140.842	-0.221041
140.945	0.141229
140.821	-0.0475655
140.824	-0.0636495
140.333	0.131966
140.624	-0.179031
140.533	0.132584
140.223	-0.0865415
140.265	-0.00521338
140.253	0.0802552
140.436	-0.170716
140.103	0.164078
140.074	-0.13917
140.451	0.0300348
140.227	0.0513881
140.339	-0.12565
140.359	0.142976
140.734	-0.136924
140.863	0.0486971
140.603	-0.00548947
140.847	-0.043373
140.853	0.06789
140.779	-0.102817
140.637	0.0775115
140.851	-0.0707053
141.181	0.0244558
141.161	-0.0107054
141.362	-0.0323551
141.49	0.0628685
141.884	-0.109531
141.77	0.0986576
141.728	-0.0965973
141.969	0.0321341
141.83	0.017575
141.725	-0.103234
141.477	0.148006
141.568	-0.175921
141.43	0.116021
141.095	-0.0774952
141.329	0.0170954
141.316	-0.0134129
141.408	0.00387442
141.183	-0.0201654
141.11	0.00649804
141.113	-0.027756
140.783	-0.0092358
140.369	0.0321332
140.327	-0.0715445
140.304	0.0506583
140.018	-0.0350733
139.802	-0.0449896
139.726	0.100819
139.661	-0.159446
139.532	0.121433
139.273	-0.0645686
139.799	-0.0422521
139.687	0.116868
139.866	-0.19651
139.927	0.174224
140.114	-0.131249
140.363	0.0406819
140.117	0.0327435
140.484	-0.141489
140.6	0.17322
140.669	-0.190447
140.687	0.124207
140.662	-0.0660127
141.008	-0.0307043
140.89	0.099283
141.178	-0.196012
141.315	0.231084
141.735	-0.213067
142.008	0.119586
141.958	-0.0263092
142.464	-0.154547
142.353	0.271989
142.389	-0.338849
142.473	0.264879
142.327	-0.156734
142.764	-0.0488682
142.379	0.187791
142.646	-0.289263
142.731	0.247856
142.569	-0.132255
142.702	-0.0376545
142.329	0.160466
142.62	-0.268851
142.369	0.22175
141.896	-0.120364
142.112	-0.0262637
141.554	0.148848
141.508	-0.248471
140.908	0.201574
140.857	-0.120279
140.873	-0.0138723
140.527	0.115241
140.59	-0.204641
140.595	0.187949
140.489	-0.141031
140.378	0.0382387
139.941	0.0466949
140.205	-0.137002
139.844	0.170342
139.795	-0.179101
139.75	0.0951446
139.786	-0.0199153
139.953	-0.079936
139.594	0.139111
139.807	-0.176258
139.995	0.115146
139.766	-0.0623044
139.976	-0.0245361
139.908	0.0762993
140.128	-0.12265
139.981	0.108831
139.779	-0.0969207
139.937	0.0523745
139.919	-0.0248
140.03	-0.0205679
139.817	0.0475639
140.32	-0.0784566
140.338	0.0908486
140.443	-0.106351
140.447	0.0736209
140.552	-0.0511925
140.753	-0.0174693
140.502	0.0841883
140.67	-0.158051
140.661	0.177308
140.45	-0.16563
140.266	0.0968816
139.992	-0.0600837
140.238	0.00855148
139.885	-0.00837046
139.861	0.00689596
139.724	-0.0224447
139.763	0.00276196
139.536	-0.0140401
139.157	-0.0157732
139.017	0.0379983
139.06	-0.069285
138.701	0.0431691
138.53	-0.0223125
138.818	-0.0545598
138.812	0.105315
138.79	-0.147119
138.812	0.100008
138.923	-0.0355769
139.282	-0.071954
139.254	0.141165
139.508	-0.208165
139.863	0.165428
139.857	-0.103635
140.051	0.0148072
139.974	0.0612336
140.473	-0.162452
140.494	0.179494
140.518	-0.172718
140.89	0.0967171
140.967	-0.0426311
141.176	-0.0516409
140.919	0.120858
141.447	-0.219533
141.567	0.250777
141.645	-0.221403
141.993	0.1143
142.069	-0.00942969
142.512	-0.173032
142.308	0.28525
142.478	-0.337591
142.794	0.264921
142.664	-0.143643
142.874	-0.054654
142.582	0.200572
143.031	-0.293198
142.955	0.258589
142.503	-0.145626
142.846	-0.0268333
142.446	0.154694
142.435	-0.256012
142.082	0.22745
141.857	-0.128497
142.166	-0.0101209
141.424	0.142163
141.496	-0.250759
141.223	0.222521
141.136	-0.136477
141.035	0.012999
140.59	0.0902876
140.952	-0.178311
140.797	0.187407
140.614	-0.154905
140.53	0.0554876
140.457	0.0254276
140.658	-0.118183
140.316	0.171501
140.475	-0.203585
140.748	0.125063
140.549	-0.0492446
140.634	-0.0543575
140.433	0.126048
140.793	-0.177054
140.736	0.1382
140.586	-0.0878822
140.954	0.00146264
140.962	0.0456425
141.087	-0.0998336
140.903	0.104079
141.03	-0.113814
141.062	0.0694053
140.832	-0.0494639
140.841	-0.0037567
140.803	0.0185113
141.179	-0.0551447
140.914	0.0732501
141.07	-0.11163
141.21	0.0974404
141.201	-0.0911699
141.128	0.0274459
140.92	0.0232765
141.213	-0.110537
140.917	0.15665
140.621	-0.177278
140.447	0.11023
140.496	-0.0731667
140.428	0.022166
139.931	-0.0198393
140.03	0.000908971
139.949	-0.0119857
139.745	0.00180447
139.323	-0.0267287
139.314	-0.00582004
139.203	0.0225536
138.973	-0.063252
138.738	0.0531164
138.804	-0.0493578
138.947	-0.0163213
138.587	0.0753793
138.6	-0.157373
138.645	0.13738
138.65	-0.0922914
138.646	0.00319779
138.594	0.0702126
139.155	-0.167275
139.311	0.186411
139.295	-0.184313
139.424	0.106454
139.524	-0.0357851
139.699	-0.0659866
139.455	0.121815
139.754	-0.184585
140.06	0.167002
140.066	-0.138163
140.248	0.0670241
140.217	-0.00594312
140.896	-0.109512
140.729	0.179665
141.126	-0.259357
141.38	0.248895
141.622	-0.183496
141.863	0.0542827
141.501	0.0584046
142.145	-0.238316
142.148	0.330766
142.08	-0.301273
142.302	0.150881
142.262	-0.0185698
142.784	-0.172627
142.436	0.25883
142.576	-0.274916
142.856	0.168393
142.463	-0.052815
142.623	-0.121993
142.322	0.221418
142.685	-0.2812
142.557	0.191243
142.144	-0.0715071
142.449	-0.0826267
142.25	0.173737
142.238	-0.240809
141.919	0.178524
141.801	-0.103564
142.163	-0.00551248
141.494	0.087796
141.571	-0.152447
141.356	0.168935
141.365	-0.15234
141.047	0.0658576
140.875	0.00379354
141.39	-0.0952508
141.387	0.159647
141.5	-0.197564
141.576	0.134556
141.767	-0.063056
142.085	-0.0320785
141.796	0.0867519
142.067	-0.137862
142.272	0.132829
142.245	-0.114483
142.152	0.0492278
142.037	-0.00810528
142.215	-0.0500931
141.938	0.079811
141.812	-0.111362
141.971	0.105189
142.111	-0.106599
142.097	0.0626519
142.021	-0.0526431
142.235	0.00282305
142.057	0.0425114
142.148	-0.1109
141.891	0.151953
142.048	-0.172871
142.14	0.108065
141.677	-0.0624359
141.832	0.00246757
141.588	0.0235527
141.657	-0.0395386
141.189	0.0142126
141.072	-0.0137993
141.242	-0.0158473
140.917	-0.000842929
140.714	0.00260413
140.457	-0.0258082
140.428	0.0362854
140.094	-0.0618657
139.828	0.0210033
139.672	0.0153311
139.957	-0.0880212
139.681	0.111944
139.479	-0.111869
139.788	0.0448661
139.687	0.028474
139.884	-0.137347
139.708	0.176657
140.09	-0.198633
140.382	0.129922
140.183	-0.0639915
140.566	-0.0303675
140.497	0.0998465
140.865	-0.197772
140.725	0.207348
141.008	-0.186479
141.425	0.104109
141.599	-0.043754
141.791	-0.0540494
141.886	0.122425
142.373	-0.213204
142.386	0.250644
142.464	-0.229312
142.908	0.134413
143.038	-0.0427918
143.362	-0.136844
143.172	0.264194
143.534	-0.346565
143.7	0.291685
143.413	-0.198933
143.734	0.00109082
143.568	0.130053
143.916	-0.256094
143.67	0.287481
143.488	-0.220429
143.784	0.0637889
143.27	0.0520723
143.335	-0.208485
143.125	0.265579
143.249	-0.217613
143.28	0.0839143
142.665	0.0328336
142.989	-0.187532
142.751	0.236421
142.601	-0.220955
142.203	0.108522
141.922	-0.0253956
142.028	-0.0870199
141.521	0.152678
141.353	-0.201342
141.245	0.153981
141.135	-0.10159
140.92	-0.00324249
140.611	0.0793078
140.921	-0.165582
140.94	0.192024
140.831	-0.167308
140.848	0.0659999
140.717	0.0031324
140.907	-0.0822196
140.407	0.132488
140.504	-0.155855
140.671	0.115159
140.526	-0.0800123
140.523	0.0180721
140.43	0.0233537
140.814	-0.0788918
140.735	0.105698
140.856	-0.126266
140.953	0.102112
141.173	-0.0972882
141.047	0.0576961
140.918	-0.0443942
140.964	-0.010707
140.737	0.0633257
140.602	-0.13087
140.401	0.150749
140.462	-0.154933
140.609	0.079574
140.116	-0.0349981
140.239	-0.0209762
139.913	0.0439856
140.02	-0.0532658
139.518	0.0222303
139.494	-0.0190465
139.647	-0.0156996
139.52	-0.000978529
139.303	0.0031386
139.269	-0.0240814
139.252	0.0332078
139.037	-0.0546292
138.789	0.0164015
138.696	0.0175009
139.022	-0.0866761
138.746	0.10664
138.74	-0.106104
139.023	0.0482753
139.073	0.0173444
139.295	-0.122044
139.326	0.167278
139.699	-0.201733
140.077	0.143349
140.005	-0.0780787
140.385	-0.00829923
140.501	0.0849221
140.944	-0.180048
140.921	0.204269
141.155	-0.183965
141.571	0.100363
141.672	-0.0484471
141.97	-0.0278598
142.033	0.0929561
142.451	-0.19249
142.446	0.253703
142.572	-0.270347
143.125	0.193408
143.23	-0.0988873
143.786	-0.0636625
143.4	0.198295
143.946	-0.321071
144.056	0.35234
143.887	-0.267098
144.134	0.0929697
143.896	0.0326444
144.421	-0.200503
143.974	0.296197
143.967	-0.268703
144.316	0.139819
143.976	-0.0207463
144.121	-0.150748
143.83	0.260361
144.116	-0.287356
143.954	0.187078
143.324	-0.062992
143.502	-0.0842767
143.001	0.180066
142.9	-0.250554
142.345	0.215501
142.225	-0.134464
142.576	0.0192972
142.166	0.0599778
142.426	-0.146286
142.433	0.185013
142.686	-0.19706
142.589	0.117694
142.242	-0.0435354
142.773	-0.0589319
142.56	0.129227
142.663	-0.195925
142.568	0.186281
142.671	-0.138305
142.873	0.03561
142.501	0.0270538
142.898	-0.103238
142.997	0.134613
143.24	-0.158098
143.208	0.106627
143.186	-0.0709612
143.289	0.0108933
143.097	0.0131389
143.024	-0.0619312
142.946	0.0704675
143.288	-0.0955848
143.082	0.103469
143.138	-0.1265
143.342	0.0768159
143.257	-0.0552073
143.21	-0.0192294
142.861	0.0917494
143.14	-0.163675
142.819	0.176264
142.551	-0.177044
142.287	0.105071
142.115	-0.0762981
142.122	0.0310624
141.483	-0.0239463
141.511	0.00671631
141.571	-0.0128254
141.378	-5.42998e-005
140.962	-0.0316854
140.844	0.000333607
140.632	0.0189582
140.375	-0.0606212
139.818	0.0586377
139.923	-0.0551335
140.201	-0.0110335
139.906	0.0652682
139.937	-0.147199
139.843	0.154002
139.988	-0.132054
139.989	0.0559396
139.685	0.0158101
140.248	-0.121249
140.317	0.172025
140.429	-0.230954
140.414	0.18513
140.465	-0.119155
140.781	0.0250934
140.327	0.0464316
140.67	-0.144195
140.861	0.177392
141.182	-0.216251
141.316	0.186301
141.487	-0.149225
142.092	0.0728642
142.13	0.00690222
142.531	-0.170478
142.632	0.282252
143.075	-0.352543
143.158	0.31118
142.963	-0.213633
143.562	0.043564
143.298	0.0771352
143.682	-0.250509
143.527	0.356674
143.863	-0.325061
144.27	0.164328
143.83	-0.0549046
144.203	-0.130531
143.973	0.26242
144.141	-0.313915
143.893	0.214453
143.604	-0.0985363
144.125	-0.0626641
143.777	0.183773
143.794	-0.273382
143.675	0.253985
143.709	-0.169421
143.801	0.0188285
143.074	0.071543
143.429	-0.183105
143.364	0.226903
143.254	-0.225181
143.252	0.129464
143.119	-0.0559241
143.625	-0.0530876
143.206	0.129109
143.527	-0.214534
143.659	0.230625
143.962	-0.18381
144.134	0.0573714
143.877	0.0201361
144.456	-0.118959
144.334	0.168817
144.209	-0.202041
144.323	0.149785
144.48	-0.0937272
144.861	0.0165335
144.593	0.0433238
144.998	-0.0713468
145.106	0.129311
145.33	-0.124353
145.151	0.139212
145.298	-0.0948387
145.395	0.0911838
145.193	-0.0398213
145.166	0.0196996
144.878	0.061797
145.22	-0.102426
144.809	0.182315
144.694	-0.197742
144.789	0.139281
144.577	-0.0942938
144.409	0.0377845
143.763	-0.00602353
144.008	-0.0269834
143.426	0.0166327
143.194	-0.0190461
143.066	-0.0214294
143.3	-0.00086689
143.314	-0.0154374
143.019	-0.0193434
142.791	0.0343462
142.856	-0.0705751
142.555	0.0411695
142.043	-0.026397
142.238	-0.0560128
142.075	0.102811
142.133	-0.166042
141.856	0.123424
141.791	-0.0796054
142.202	-0.00617039
141.659	0.0731764
141.953	-0.180745
142.048	0.209015
142.245	-0.225305
142.249	0.149004
142.023	-0.0786245
142.571	-0.0330708
142.493	0.0958909
142.604	-0.183309
142.584	0.197021
142.927	-0.20379
143.142	0.140638
142.883	-0.107873
143.291	0.0301093
143.296	0.0422619
143.575	-0.198826
143.376	0.302372
143.756	-0.353403
144.066	0.288737
143.778	-0.191828
144.187	0.0208306
143.926	0.0992561
144.427	-0.250906
144.075	0.348185
143.926	-0.32315
144.483	0.157723
144.141	-0.0460939
144.441	-0.115362
143.933	0.247524
144.181	-0.292727
144.037	0.215584
143.327	-0.114473
143.527	-0.0310548
142.935	0.134539
143.197	-0.241142
142.386	0.25042
142.195	-0.191577
142.221	0.0480661
141.747	0.0234789
141.876	-0.137041
141.66	0.183846
141.981	-0.22252
141.691	0.15473
141.104	-0.091685
141.421	-0.0244237
140.945	0.076562
141.107	-0.168628
140.607	0.203722
140.943	-0.21185
140.974	0.106197
140.551	-0.0443324
140.702	-0.0642439
140.624	0.101333
140.869	-0.161035
140.66	0.156643
140.597	-0.141896
140.895	0.0540674
140.703	-0.0265746
140.631	-0.0393492
140.491	0.0507835
140.858	-0.0904436
140.701	0.0964101
140.689	-0.114298
140.948	0.0847044
141.131	-0.105305
141.192	0.05551
140.895	-0.0382917
141.194	-0.0420108
141.052	0.101824
140.96	-0.175189
140.814	0.182221
140.943	-0.185027
141.029	0.111257
140.615	-0.0814983
140.75	0.0360286
140.47	-0.029665
140.652	0.00422299
140.159	-0.0164216
140.153	0.00688523
140.217	-0.0308751
140.18	0.000466764
139.796	0.00682783
139.923	-0.0514003
139.868	0.0704302
139.799	-0.0846212
139.611	0.0297453
139.543	0.0169915
139.878	-0.101445
139.569	0.14616
139.422	-0.182539
139.672	0.129634
139.619	-0.0827574
139.985	0.00322062
139.746	0.0674464
140.404	-0.171455
140.473	0.198407
140.658	-0.204611
140.869	0.13328
141.072	-0.0762258
141.587	-1.18613e-005
141.421	0.0500593
141.809	-0.126947
141.973	0.175588
142.25	-0.242007
142.31	0.233796
142.298	-0.194044
142.859	0.0965056
142.629	-0.00533998
142.972	-0.163056
142.804	0.287474
143.186	-0.343329
143.128	0.321046
142.826	-0.226511
143.316	0.0628488
142.998	0.0541951
143.392	-0.215115
143.109	0.329863
143.409	-0.318188
143.6	0.166433
143.151	-0.0680438
143.428	-0.0860896
143.22	0.217913
143.423	-0.302765
143.157	0.265831
142.756	-0.164086
143.114	0.0168625
142.256	0.0885699
142.131	-0.199662
141.574	0.273317
141.738	-0.242438
141.621	0.135169
141.162	-0.0555751
141.686	-0.0353996
141.515	0.100814
141.646	-0.186863
141.328	0.223141
141.435	-0.220053
141.688	0.106319
141.295	-0.0360192
141.698	-0.0793659
141.541	0.138587
141.805	-0.194689
141.608	0.184905
141.551	-0.145231
141.877	0.048848
141.702	-0.0159792
141.79	-0.0528272
141.581	0.0791175
141.778	-0.124436
141.608	0.12346
141.46	-0.125675
141.58	0.0762339
141.732	-0.0720329
141.9	0.0356451
141.933	-0.027819
142.251	-0.0259705
142.087	0.0765604
142.197	-0.136766
141.784	0.166566
